Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Cible,Theta4_Cible,Correction_M1,Correction_M2,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur,Courant1,Courant4,Tau1,Tau4,Force1,Force4,Jacobien,Force1_Filtree,Force4_Filtree
2026-04-19 17:06:50,14,0.0917754625683981,0.389714789063478,128.46,34.92,-1.7,-7.72,0.0985,0.38,128.4,32.4,0.02,0.04,0.099,0.089,-1.551073250499521,0.06332375243031389,0.1035445384712672,-0.8943277101338305,-0.047734610577896755
2026-04-19 17:06:50,15,0.0904827052466019,0.3925779291565072,128.34,35.56,-2.19,-7.67,0.097,0.3823,128.4,33.0,0.0,0.14,0.107,-0.038,-0.19897173954844727,0.08625577991793605,-0.11977253047498891,-0.453424258654188,0.03722450120622171
2026-04-19 17:06:50,16,0.0891006524188368,0.3953990499739546,128.23,36.21,-2.22,-8.07,0.0939,0.3871,128.4,34.2,0.0,0.03,0.107,-0.092,-0.1850341430111089,-0.16328308865076183,-0.2401399378557586,-0.28324648879850567,-0.08991108424274705
2026-04-19 17:06:50,17,0.0876306680043863,0.3981753674101715,128.14,36.86,-2.33,-8.16,0.0907,0.3917,128.4,35.4,0.03,0.03,0.092,-0.093,-0.5451966342311603,-0.17356070793922643,0.23540055199856902,-0.4493408751595271,-0.14295069181482634
2026-04-19 17:06:50,18,0.0860742027003943,0.4009041415750371,128.06,37.51,-2.44,-6.51,0.0907,0.3917,128.4,35.4,0.02,0.03,0.1,-0.093,-0.6316088302431929,-0.2068667320468622,0.23540055199856902,-0.5649112792259101,-0.18347785191024105
2026-04-19 17:06:51,19,0.0844327925502015,0.4035826794978996,127.99,38.17,-2.54,-6.65,0.0891,0.3941,128.4,36.0,0.02,0.03,0.099,-0.092,-0.06007826649751807,0.06930739312624772,-1.3752520099581664,-0.2448124706323291,-0.023194641965429683
2026-04-19 17:06:51,20,0.0827080574274561,0.406208337785213,127.94,38.83,-2.64,-5.2,0.0891,0.3941,128.4,36.0,0.01,0.17,0.101,-0.024,0.0026449350296661664,0.08065450646997253,-1.3752520099581664,-0.08790747683652955,0.04265285185826544
2026-04-19 17:06:51,21,0.0809016994374947,0.4087785252292473,127.91,39.5,-1.79,-8.02,0.0845,0.405,127.8,38.4,0.02,0.05,0.098,-0.081,-0.06301923708556482,0.13356029318756785,-0.4590980186156571,-0.0721266231851036,0.10029441437124728
2026-04-19 17:06:51,22,0.079015501237569,0.4112907053652976,127.89,40.16,-2.28,-8.11,0.0792,0.4117,127.8,40.2,0.01,0.02,0.101,-0.1,-0.005605686798787636,0.28337016739179743,0.40014172920361996,-0.029947779989590865,0.21637701781972607
2026-04-19 17:06:51,23,0.0770513242775789,0.413742398974869,127.88,40.83,-2.17,-6.41,0.0792,0.4117,127.8,40.2,0.0,0.02,0.107,-0.099,-0.011614611028962295,0.27460595960063666,0.40014172920361996,-0.01832329150710066,0.2532981668329396
2026-04-19 17:06:51,24,0.0750111069630459,0.4161311865323651,127.89,41.49,-2.16,-5.91,0.0792,0.4117,127.8,40.2,0.0,0.1,0.107,-0.058,-0.04514379260478472,0.12339105854274954,0.40014172920361996,-0.0353293315852888,0.17092813646034288
2026-04-19 17:06:51,25,0.0728968627421411,0.4184547105928689,127.91,42.16,-2.11,-6.01,0.0774,0.4139,127.8,40.8,0.0,0.07,0.107,-0.076,-0.07282453347016986,0.025928962179582498,2.284207793952227,-0.05910386524040769,0.07898869952954951
2026-04-19 17:06:51,26,0.0707106781186547,0.4207106781186547,127.95,42.83,-2.05,-7.54,0.0719,0.4204,127.8,42.6,0.0,0.05,0.107,-0.083,-0.08370181022580404,0.11868702915492618,-0.6455263813051743,-0.07470065206922792,0.10416016751172583
2026-04-19 17:06:51,27,0.0684547105928688,0.4228968627421411,128.0,43.49,-1.98,-6.48,0.0701,0.4225,127.8,43.2,0.0,0.02,0.107,-0.101,-0.08078899514607357,0.2470849694096677,0.31122976508949274,-0.07856107980685648,0.1947843098568284
2026-04-19 17:06:51,28,0.0661311865323652,0.4250111069630459,128.06,44.16,-1.88,-5.6,0.0701,0.4225,127.8,43.2,0.0,0.01,0.107,-0.101,-0.08078899514607357,0.2470849694096677,0.31122976508949274,-0.07997373117423931,0.2279465207056056
2026-04-19 17:06:51,29,0.0637423989748689,0.4270513242775789,128.14,44.82,-1.75,-6.79,0.0663,0.4267,127.8,44.4,0.01,0.19,0.105,-0.014,0.033134562759698546,0.2387335540141913,-0.1503683815265614,-0.008255303065447289,0.23478624081756128
2026-04-19 17:06:52,30,0.0612907053652976,0.429015501237569,128.24,45.47,-1.6,-6.1,0.0644,0.4287,127.8,45.0,0.01,0.06,0.105,-0.077,0.0014753886420932967,0.29282801612110526,-1.4506315792382032,-0.002085376091889834,0.2715887134270865
2026-04-19 17:06:52,31,0.0587785252292473,0.4309016994374947,128.34,46.13,-1.43,-6.07,0.0624,0.4308,127.8,45.6,0.02,0.12,0.097,-0.05,-0.026032161354343254,0.6768717068901315,-0.1533953802378585,-0.01726928292621117,0.5285659714111198
2026-04-19 17:06:52,32,0.056208337785213,0.4327080574274561,128.47,46.78,-1.22,-5.92,0.0605,0.4328,127.8,46.2,0.01,0.05,0.102,-0.082,-0.11066726553775873,-0.3417647100487538,-0.24663106274140117,-0.07649001969503495,-0.02328346631103584
2026-04-19 17:06:52,33,0.0535826794978996,0.4344327925502015,128.6,47.43,-0.97,-6.74,0.0565,0.4368,127.8,47.4,0.02,0.04,0.1,-0.087,-0.07140552640060552,0.030128164100003182,1.8946459296679823,-0.07326610167697031,0.010583176377826348
2026-04-19 17:06:52,34,0.0509041415750371,0.4360742027003943,128.76,48.07,-0.7,-6.22,0.0545,0.4388,127.8,48.0,0.01,0.02,0.104,-0.098,-0.2027535049539936,-0.05669862219721471,-0.18993923999307571,-0.15537001024039818,-0.03207810571128909
